/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVA1L9YHKZ/surf/lh.NDARINVA1L9YHKZ_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVA1L9YHKZ/surf/lh.NDARINVA1L9YHKZ_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVBR1YZPV4/surf/lh.NDARINVBR1YZPV4_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVBR1YZPV4/surf/lh.NDARINVBR1YZPV4_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVBMBVZTAG/surf/lh.NDARINVBMBVZTAG_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVBMBVZTAG/surf/lh.NDARINVBMBVZTAG_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVC1VM5JUL/surf/lh.NDARINVC1VM5JUL_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVC1VM5JUL/surf/lh.NDARINVC1VM5JUL_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVDYP4KLFJ/surf/lh.NDARINVDYP4KLFJ_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVDYP4KLFJ/surf/lh.NDARINVDYP4KLFJ_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVE684BBWE/surf/lh.NDARINVE684BBWE_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVE684BBWE/surf/lh.NDARINVE684BBWE_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVEA2VND20/surf/lh.NDARINVEA2VND20_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVEA2VND20/surf/lh.NDARINVEA2VND20_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVELK0KFTA/surf/lh.NDARINVELK0KFTA_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVELK0KFTA/surf/lh.NDARINVELK0KFTA_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVEM76GN60/surf/lh.NDARINVEM76GN60_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVEM76GN60/surf/lh.NDARINVEM76GN60_run-02_fs6_sm5.nii.gz 
/data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVGMXJ0X9K/surf/lh.NDARINVGMXJ0X9K_run-01_fs6_sm5.nii.gz /data/jux/mackey_group/public_data/ABCD/bids_fast_track_site14/derivatives/xcpEngine_36p_gsr_multruns/NDARINVGMXJ0X9K/surf/lh.NDARINVGMXJ0X9K_run-02_fs6_sm5.nii.gz 
